Year,City,Sport,Athlete,Country,Gender,Event,Medal,,
1968,Grenoble,Biathlon,"PETRUSSON,Olle",SWE,Men,4X7.5KMRelay,Bronze,,
1968,Grenoble,Skating,"SANDLER,e_rjan",SWE,Men,10000M,Bronze,,
1968,Grenoble,Skating,"He_GLIN,Johnny",SWE,Men,10000M,Gold,,
1968,Grenoble,Skiing,"GUSTAFSSON,Toini",SWE,Women,10KM,Gold,,
1968,Grenoble,Skiing,"LARSSON,Gunnar",SWE,Men,15KM,Bronze,,
1968,Grenoble,Skiing,"GUSTAFSSON,Toini",SWE,Women,3X5KMRelay,Silver,,
1968,Grenoble,Skiing,"MARTINSSON,Barbro",SWE,Women,3X5KMRelay,Silver,,
1968,Grenoble,Skiing,"STRANDBERG,Britt",SWE,Women,3X5KMRelay,Silver,,
1968,Grenoble,Skiing,"ANDERSSON,Bjarne",SWE,Men,4X10KMRelay,Silver,,
1968,Grenoble,Skiing,"HALVARSSON,Jan",SWE,Men,4X10KMRelay,Silver,,
1968,Grenoble,Skiing,"LARSSON,Gunnar",SWE,Men,4X10KMRelay,Silver,,
1968,Grenoble,Skiing,"Re_NNLUND,Assar",SWE,Men,4X10KMRelay,Silver,,
1968,Grenoble,Skiing,"GUSTAFSSON,Toini",SWE,Women,5KM,Gold,,
1968,Grenoble,IceHockey,"CERNY,Josef",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"DZURILLA,Vladimir",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"GOLONKA,Josef",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"HAVEL,Jan",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"HEJMA,Petr",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"HOLIK,Jiri",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"HORESOVSKY,Josef",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"HRBATY,Jan",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"JIRIK,Jaroslav",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"KLAPAC,Jan",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"KOCHTA,Jiri",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"MACHAC,Oldrich",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"MASOPUST,Karel",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"NADRCHAL,Vladimir",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"NEDOMANSKY,Vaclav",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"POSPISIL,Frantisek",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"SEVCIK,Frantisek",TCH,Men,IceHockey,Silver,,
1968,Grenoble,IceHockey,"SUCHY,Jan",TCH,Men,IceHockey,Silver,,
1968,Grenoble,Skating,"MASKOVA,Hana",TCH,Women,Individual,Bronze,,
1968,Grenoble,Skiing,"RASKA,Jiri",TCH,Men,K120Individual(90M),Silver,,
1968,Grenoble,Skiing,"RASKA,Jiri",TCH,Men,K90Individual(70M),Gold,,
1968,Grenoble,Biathlon,"GUNDARTSEV,Vladimir",URS,Men,20KM,Bronze,,
1968,Grenoble,Biathlon,"TIKHONOV,Aleksandr",URS,Men,20KM,Silver,,
1968,Grenoble,Biathlon,"GUNDARTSEV,Vladimir",URS,Men,4X7.5KMRelay,Gold,,
1968,Grenoble,Biathlon,"MAMATOV,Viktor",URS,Men,4X7.5KMRelay,Gold,,
1968,Grenoble,Biathlon,"PUSANOV,Nikolae",URS,Men,4X7.5KMRelay,Gold,,
1968,Grenoble,Biathlon,"TIKHONOV,Aleksandr",URS,Men,4X7.5KMRelay,Gold,,
1968,Grenoble,IceHockey,"ALEKSANDROV,Veniamin",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"BLINOV,Viktor",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"DAVIDOV,Vitali",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"FIRSOV,Anatoli",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"IONOV,Anatoli",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"KONOVALENKO,Viktor",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"KOUSKINE,Viktor",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"MAYOROV,Boris",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"MISHAKOV,Evgeni",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"MOISSEYEV,Yuri",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"POLUPANOV,Viktor",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"RAGULIN,Aleksandr",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"ROMICHEVSKY,Igor",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"STARSHINOV,Viacheslav",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"VIKULOV,Vladimir",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"ZAITZEV,Oleg",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"ZIMIN,Evgeni",URS,Men,IceHockey,Gold,,
1968,Grenoble,IceHockey,"ZINGER,Viktor",URS,Men,IceHockey,Gold,,
1968,Grenoble,Skating,"BELOUSOVA,Lyudmila",URS,Women,Pairs,Gold,,
1968,Grenoble,Skating,"PROTOPOPOV,Oleg",URS,Men,Pairs,Gold,,
1968,Grenoble,Skating,"GORELIK,Aleksandr",URS,Men,Pairs,Silver,,
1968,Grenoble,Skating,"ZHUK,Tatyana",URS,Women,Pairs,Silver,,
1968,Grenoble,Skating,"TITOVA,Lyudmila",URS,Women,1000M,Silver,,
1968,Grenoble,Skating,"TITOVA,Lyudmila",URS,Women,500M,Gold,,
1968,Grenoble,Skiing,"ACHKINA,Rita",URS,Women,3X5KMRelay,Bronze,,
1968,Grenoble,Skiing,"KOLCHINA,Alevtina",URS,Women,3X5KMRelay,Bronze,,
1968,Grenoble,Skiing,"KULAKOVA,Galina",URS,Women,3X5KMRelay,Bronze,,
1968,Grenoble,Skiing,"VEDENIN,Vyacheslav",URS,Men,50KM,Silver,,
1968,Grenoble,Skiing,"KOLCHINA,Alevtina",URS,Women,5KM,Bronze,,
1968,Grenoble,Skiing,"KULAKOVA,Galina",URS,Women,5KM,Silver,,
1968,Grenoble,Skiing,"BELOUSOV,Vladimir",URS,Men,K120Individual(90M),Gold,,
1968,Grenoble,Skating,"WOOD,Timothy",USA,Men,Individual,Silver,,
1968,Grenoble,Skating,"FLEMING,Peggy",USA,Women,Individual,Gold,,
1968,Grenoble,Skating,"HOLUM,Dianne",USA,Women,1000M,Bronze,,
1968,Grenoble,Skating,"MCDERMOTT,Richard",USA,Men,500M,Silver,,
1968,Grenoble,Skating,"FISH,Jennifer",USA,Women,500M,Silver,,
1968,Grenoble,Skating,"HOLUM,Dianne",USA,Women,500M,Silver,,
1968,Grenoble,Skating,"MEYERS,Mary",USA,Women,500M,Silver,,
1972,Sapporo,Skating,"SCHUBA,Beatrix",AUT,Women,Individual,Gold,,
1972,Sapporo,Skiing,"MESSNER,Heinrich",AUT,Men,Downhill,Bronze,,
1972,Sapporo,Skiing,"MOSER-PROLL,Annemarie",AUT,Women,Downhill,Silver,,
1972,Sapporo,Skiing,"DREXEL,Wiltrud",AUT,Women,GiantSlalom,Bronze,,
1972,Sapporo,Skiing,"MOSER-PROLL,Annemarie",AUT,Women,GiantSlalom,Silver,,
1972,Sapporo,Skating,"MAGNUSSEN,Karen",CAN,Women,Individual,Silver,,
1972,Sapporo,Skiing,"FERNANDEZOCHOA,Francisco",ESP,Men,Slalom,Gold,,
1972,Sapporo,Biathlon,"IKOLA,Heikki",FIN,Men,4X7.5KMRelay,Silver,,
1972,Sapporo,Biathlon,"Re_PPeNEN,Mauri",FIN,Men,4X7.5KMRelay,Silver,,
1972,Sapporo,Biathlon,"SAIRA,Esko",FIN,Men,4X7.5KMRelay,Silver,,
1972,Sapporo,Biathlon,"SUUTARINEN,Juhani",FIN,Men,4X7.5KMRelay,Silver,,
1972,Sapporo,Skiing,"KAJOSMAA,Marjatta",FIN,Women,10KM,Bronze,,
1972,Sapporo,Skiing,"KAJOSMAA,Marjatta",FIN,Women,3X5KMRelay,Silver,,
1972,Sapporo,Skiing,"RIIHIVUORI,Hilkka",FIN,Women,3X5KMRelay,Silver,,
1972,Sapporo,Skiing,"TAKALO,Helena",FIN,Women,3X5KMRelay,Silver,,
1972,Sapporo,Skiing,"KAJOSMAA,Marjatta",FIN,Women,5KM,Silver,,
1972,Sapporo,Skiing,"MIETTINEN,Rauno",FIN,Men,Individual,Silver,,
1972,Sapporo,Skating,"PERA,Patrick",FRA,Men,Individual,Bronze,,
1972,Sapporo,Skiing,"STEURER,Florence",FRA,Women,Slalom,Bronze,,
1972,Sapporo,Skiing,"DEBERNARD,Danieele",FRA,Women,Slalom,Silver,,
1972,Sapporo,Bobsleigh,"GAISREITER,Stefan",FRG,Men,Four-Man,Bronze,,
1972,Sapporo,Bobsleigh,"STEINBAUER,Walter",FRG,Men,Four-Man,Bronze,,
1972,Sapporo,Bobsleigh,"UTZSCHNEIDER,Peter",FRG,Men,Four-Man,Bronze,,
1972,Sapporo,Bobsleigh,"ZIMMERER,Wolfgang",FRG,Men,Four-Man,Bronze,,
1972,Sapporo,Bobsleigh,"UTZSCHNEIDER,Peter",FRG,Men,Two-Man,Gold,,
1972,Sapporo,Bobsleigh,"ZIMMERER,Wolfgang",FRG,Men,Two-Man,Gold,,
1972,Sapporo,Bobsleigh,"BADER,Pepi",FRG,Men,Two-Man,Silver,,
1972,Sapporo,Bobsleigh,"FLOTH,Horst",FRG,Men,Two-Man,Silver,,
1972,Sapporo,Skating,"HOLZNER-GAWENUS,Monika",FRG,Women,1000M,Gold,,
1972,Sapporo,Skating,"KELLER,Erhard",FRG,Men,500M,Gold,,
1972,Sapporo,Biathlon,"KNAUTHE,H-Joerg",GDR,Men,20KM,Silver,,
1972,Sapporo,Biathlon,"KNAUTHE,H-Joerg",GDR,Men,4X7.5KMRelay,Bronze,,
1972,Sapporo,Biathlon,"KOSCHKA,Horst",GDR,Men,4X7.5KMRelay,Bronze,,
1972,Sapporo,Biathlon,"MEISCHNER,Joachim",GDR,Men,4X7.5KMRelay,Bronze,,
1972,Sapporo,Biathlon,"SPEER,Dieter",GDR,Men,4X7.5KMRelay,Bronze,,
1972,Sapporo,Luge,"BONSACK,Klaus",GDR,Men,Doubles,Bronze,,
1972,Sapporo,Luge,"FIEDLER,Wolfram",GDR,Men,Doubles,Bronze,,
1972,Sapporo,Luge,"BREDOW,Reinhard",GDR,Men,Doubles,Gold,,
1972,Sapporo,Luge,"He_RNLEIN,Horst",GDR,Men,Doubles,Gold,,
1972,Sapporo,Luge,"FIEDLER,Wolfram",GDR,Men,Singles,Bronze,,
1972,Sapporo,Luge,"SCHEIDEL,Wolfgang",GDR,Men,Singles,Gold,,
1972,Sapporo,Luge,"EHRIG,Harald",GDR,Men,Singles,Silver,,
1972,Sapporo,Luge,"SCHUMANN,Margit",GDR,Women,Singles,Bronze,,
1972,Sapporo,Luge,"MeeLLER,Anna-Maria",GDR,Women,Singles,Gold,,
1972,Sapporo,Luge,"ReeHROLD,Ute",GDR,Women,Singles,Silver,,
1972,Sapporo,Skating,"GROSS,Manuela",GDR,Women,Pairs,Bronze,,
1972,Sapporo,Skating,"KAGELMANN,Uwe",GDR,Men,Pairs,Bronze,,
1972,Sapporo,Skiing,"LUCK,Karl-Heinz",GDR,Men,Individual,Bronze,,
1972,Sapporo,Skiing,"WEHLING,Ulrich",GDR,Men,Individual,Gold,,
1972,Sapporo,Skiing,"SCHMIDT,Rainer",GDR,Men,K120Individual(90M),Bronze,,
1972,Sapporo,Bobsleigh,"BONICHON,Gianni",ITA,Men,Four-Man,Silver,,
1972,Sapporo,Bobsleigh,"DALFABBRO,Corrado",ITA,Men,Four-Man,Silver,,
1972,Sapporo,Bobsleigh,"DEZORDO,Nevio",ITA,Men,Four-Man,Silver,,
1972,Sapporo,Bobsleigh,"FRASSINELLI,Adriano",ITA,Men,Four-Man,Silver,,
1972,Sapporo,Luge,"HILDGARTNER,Paul",ITA,Men,Doubles,Gold,,
1972,Sapporo,Luge,"PLAIKNER,Walter",ITA,Men,Doubles,Gold,,
1972,Sapporo,Skiing,"THe_NI,Gustavo",ITA,Men,GiantSlalom,Gold,,
1972,Sapporo,Skiing,"THe_NI,Rolando",ITA,Men,Slalom,Bronze,,
1972,Sapporo,Skiing,"THe_NI,Gustavo",ITA,Men,Slalom,Silver,,
1972,Sapporo,Skiing,"AOCHI,Seiji",JPN,Men,K90Individual(70M),Bronze,,
1972,Sapporo,Skiing,"KASAYA,Yukio",JPN,Men,K90Individual(70M),Gold,,
1972,Sapporo,Skiing,"KONNO,Akitsugu",JPN,Men,K90Individual(70M),Silver,,
1972,Sapporo,Skating,"SCHENK,Ard",NED,Men,10000M,Gold,,
1972,Sapporo,Skating,"VERKERK,Cornelis",NED,Men,10000M,Silver,,
1972,Sapporo,Skating,"DEELSTRA,Atje",NED,Women,1000M,Silver,,
1972,Sapporo,Skating,"SCHENK,Ard",NED,Men,1500M,Gold,,
1972,Sapporo,Skating,"DEELSTRA,Atje",NED,Women,1500M,Bronze,,
1972,Sapporo,Skating,"KAISER,Christina",NED,Women,1500M,Silver,,
1972,Sapporo,Skating,"DEELSTRA,Atje",NED,Women,3000M,Bronze,,
1972,Sapporo,Skating,"KAISER,Christina",NED,Women,3000M,Gold,,
1972,Sapporo,Skating,"SCHENK,Ard",NED,Men,5000M,Gold,,
1972,Sapporo,Biathlon,"SOLBERG,Magnar",NOR,Men,20KM,Gold,,
1972,Sapporo,Skating,"STENSEN,Sten",NOR,Men,10000M,Bronze,,
1972,Sapporo,Skating,"GRe_NVOLD,Roar",NOR,Men,1500M,Silver,,
1972,Sapporo,Skating,"STENSEN,Sten",NOR,Men,5000M,Bronze,,
1972,Sapporo,Skating,"GRe_NVOLD,Roar",NOR,Men,5000M,Silver,,
1972,Sapporo,Skiing,"FORMO,Ivar",NOR,Men,15KM,Bronze,,
1972,Sapporo,Skiing,"HARVIKEN,Johs",NOR,Men,30KMMassStart,Bronze,,
1972,Sapporo,Skiing,"TYLDUM,Paal",NOR,Men,30KMMassStart,Silver,,
1972,Sapporo,Skiing,"AUFLES,Inger",NOR,Women,3X5KMRelay,Bronze,,
1972,Sapporo,Skiing,"DAHL,Aslaug",NOR,Women,3X5KMRelay,Bronze,,
1972,Sapporo,Skiing,"Me_RDRE,Berit",NOR,Women,3X5KMRelay,Bronze,,
1972,Sapporo,Skiing,"BRAA,Oddvar",NOR,Men,4X10KMRelay,Silver,,
1972,Sapporo,Skiing,"FORMO,Ivar",NOR,Men,4X10KMRelay,Silver,,
1972,Sapporo,Skiing,"HARVIKEN,Johs",NOR,Men,4X10KMRelay,Silver,,
1972,Sapporo,Skiing,"TYLDUM,Paal",NOR,Men,4X10KMRelay,Silver,,
1972,Sapporo,Skiing,"TYLDUM,Paal",NOR,Men,50KM,Gold,,
1972,Sapporo,Skiing,"MYRMO,Magne",NOR,Men,50KM,Silver,,
1972,Sapporo,Skiing,"FORTUNA,Wojciech",POL,Men,K120Individual(90M),Gold,,
1972,Sapporo,Bobsleigh,"CAMICHEL,Werner",SUI,Men,Four-Man,Gold,,
1972,Sapporo,Bobsleigh,"HUBACHER,Edy",SUI,Men,Four-Man,Gold,,
1972,Sapporo,Bobsleigh,"LEUTENEGGER,Hans",SUI,Men,Four-Man,Gold,,
1972,Sapporo,Bobsleigh,"WICKI,Jean",SUI,Men,Four-Man,Gold,,
1972,Sapporo,Bobsleigh,"HUBACHER,Edy",SUI,Men,Two-Man,Bronze,,
1972,Sapporo,Bobsleigh,"WICKI,Jean",SUI,Men,Two-Man,Bronze,,
1972,Sapporo,Skiing,"RUSSI,Bernhard",SUI,Men,Downhill,Gold,,
1972,Sapporo,Skiing,"COLLOMBIN,Roland",SUI,Men,Downhill,Silver,,
1972,Sapporo,Skiing,"NADIG,Marie-Theres",SUI,Women,Downhill,Gold,,
1972,Sapporo,Skiing,"MATTLE,Werner",SUI,Men,GiantSlalom,Bronze,,
1972,Sapporo,Skiing,"BRUGGMANN,Edmund",SUI,Men,GiantSlalom,Silver,,
1972,Sapporo,Skiing,"NADIG,Marie-Theres",SUI,Women,GiantSlalom,Gold,,
1972,Sapporo,Skiing,"GIGER,Albert",SUI,Men,4X10KMRelay,Bronze,,
1972,Sapporo,Skiing,"HAUSER,Eduard",SUI,Men,4X10KMRelay,Bronze,,
1972,Sapporo,Skiing,"KeLIN,Alfred",SUI,Men,4X10KMRelay,Bronze,,
1972,Sapporo,Skiing,"KeLIN,Alois",SUI,Men,4X10KMRelay,Bronze,,
1972,Sapporo,Skiing,"STEINER,Walter",SUI,Men,K120Individual(90M),Silver,,
1972,Sapporo,Biathlon,"ARWIDSON,Lars-Ge_ran",SWE,Men,20KM,Bronze,,
1972,Sapporo,Skating,"CLAESSON,Ge_ran",SWE,Men,1500M,Bronze,,
1972,Sapporo,Skating,"Be_RJES,Hasse",SWE,Men,500M,Silver,,
1972,Sapporo,Skiing,"LUNDBeCK,Sven-Aake",SWE,Men,15KM,Gold,,
1972,Sapporo,IceHockey,"BEDNAR,Vladimir",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"CERNY,Josef",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"DZURILLA,Vladimir",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"FARDA,Richard",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"HLINKA,Ivan",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"HOLECEK,Jiri",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"HOLIK,Jaroslav",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"HOLIK,Jiri",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"HORESOVSKY,Josef",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"KOCHTA,Jiri",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"MACHAC,Oldrich",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"MARTINEC,Vladimir",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"NEDOMANSKY,Vaclav",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"NOVAK,Eduard",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"POSPISIL,Frantisek",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"STASTNY,Bohuslav",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"TAJCNAR,Rudolf",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,IceHockey,"VOHRALIK,Karel",TCH,Men,IceHockey,Bronze,,
1972,Sapporo,Skating,"NEPELA,Ondrej",TCH,Men,Individual,Gold,,
1972,Sapporo,Skiing,"SIKOLOVA,Helena",TCH,Women,5KM,Bronze,,
1972,Sapporo,Biathlon,"BIAKOV,Ivan",URS,Men,4X7.5KMRelay,Gold,,
1972,Sapporo,Biathlon,"MAMATOV,Viktor",URS,Men,4X7.5KMRelay,Gold,,
1972,Sapporo,Biathlon,"SAFINE,Rinnat",URS,Men,4X7.5KMRelay,Gold,,
1972,Sapporo,Biathlon,"TIKHONOV,Aleksandr",URS,Men,4X7.5KMRelay,Gold,,
1972,Sapporo,IceHockey,"BLINOV,Yuri",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"DAVIDOV,Vitali",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"FIRSOV,Anatoli",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"KHARLAMOV,Valery",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"KOUSKINE,Viktor",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"LUTCHENKO,Vladimir",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"MALTSEV,Aleksandr",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"MIKHAYLOV,Boris",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"MISHAKOV,Evgeni",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"PACHKOV,Aleksandr",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"PETROV,Vladimir",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"RAGULIN,Aleksandr",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"ROMICHEVSKY,Igor",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"SHADRIN,Vladimir",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"TRETYAK,Vladislav",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"TSYGANKOV,Gennady",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"VASILYEV,Valery",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"VIKULOV,Vladimir",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"YAKUSHEV,Aleksandr",URS,Men,IceHockey,Gold,,
1972,Sapporo,IceHockey,"ZIMIN,Evgeni",URS,Men,IceHockey,Gold,,
1972,Sapporo,Skating,"CHETVERUKHIN,Sergey",URS,Men,Individual,Silver,,
1972,Sapporo,Skating,"RODNINA,Irina",URS,Women,Pairs,Gold,,
1972,Sapporo,Skating,"ULANOV,Aleksey",URS,Men,Pairs,Gold,,
1972,Sapporo,Skating,"SMIRNOVA,Lyudmila",URS,Women,Pairs,Silver,,
1972,Sapporo,Skating,"SURAYKIN,Andrey",URS,Men,Pairs,Silver,,
1972,Sapporo,Skating,"MURATOV,Valery",URS,Men,500M,Bronze,,
1972,Sapporo,Skating,"TITOVA,Lyudmila",URS,Women,500M,Bronze,,
1972,Sapporo,Skating,"KRASNOVA,Vera",URS,Women,500M,Silver,,
1972,Sapporo,Skiing,"KULAKOVA,Galina",URS,Women,10KM,Gold,,
1972,Sapporo,Skiing,"OLYUNINA,Alevtina",URS,Women,10KM,Silver,,
1972,Sapporo,Skiing,"SIMASHEV,Fyodor",URS,Men,15KM,Silver,,
1972,Sapporo,Skiing,"VEDENIN,Vyacheslav",URS,Men,30KMMassStart,Gold,,
1972,Sapporo,Skiing,"KULAKOVA,Galina",URS,Women,3X5KMRelay,Gold,,
1972,Sapporo,Skiing,"MUKHACHEVA,Lubov",URS,Women,3X5KMRelay,Gold,,
1972,Sapporo,Skiing,"OLYUNINA,Alevtina",URS,Women,3X5KMRelay,Gold,,
1972,Sapporo,Skiing,"SIMASHEV,Fyodor",URS,Men,4X10KMRelay,Gold,,
1972,Sapporo,Skiing,"SKOBOV,Yuri",URS,Men,4X10KMRelay,Gold,,
1972,Sapporo,Skiing,"VEDENIN,Vyacheslav",URS,Men,4X10KMRelay,Gold,,
1972,Sapporo,Skiing,"VORONKOV,Vladimir",URS,Men,4X10KMRelay,Gold,,
1972,Sapporo,Skiing,"VEDENIN,Vyacheslav",URS,Men,50KM,Bronze,,
1972,Sapporo,Skiing,"KULAKOVA,Galina",URS,Women,5KM,Gold,,
1972,Sapporo,IceHockey,"AHEARN,KevinJoseph",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"BOUCHA,Henry",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"BROWN,CharlesErwin",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"CHRISTIANSEN,Keith",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"CURRAN,Michael",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"FTOREK,Robbie",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"HOWE,Mark",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"HYMANSON,Jeffrey",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"IRVING,Stuart",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"MCELMURY,James",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"MCGLYNN,Richard",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"MELLOR,Thomas",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"NeSLUND,Ronald",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"OLDS,Walter",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"SANDERS,Franklynn",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"SARNER,Craig",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"SEARS,Peter",USA,Men,IceHockey,Silver,,
1972,Sapporo,IceHockey,"SHEEHY,Timothy",USA,Men,IceHockey,Silver,,
1972,Sapporo,Skating,"LYNN,Janet",USA,Women,Individual,Bronze,,
1972,Sapporo,Skating,"HENNING,Anne",USA,Women,1000M,Bronze,,
1972,Sapporo,Skating,"HOLUM,Dianne",USA,Women,1500M,Gold,,
1972,Sapporo,Skating,"HOLUM,Dianne",USA,Women,3000M,Silver,,
1972,Sapporo,Skating,"HENNING,Anne",USA,Women,500M,Gold,,
1972,Sapporo,Skiing,"CORROCK,Susan",USA,Women,Downhill,Bronze,,
1972,Sapporo,Skiing,"COCHRAN,Barbara",USA,Women,Slalom,Gold,,
1976,Innsbruck,Luge,"SCHACHNER,Franz",AUT,Men,Doubles,Bronze,,
1976,Innsbruck,Luge,"SCHMID,Rudolf",AUT,Men,Doubles,Bronze,,
1976,Innsbruck,Skiing,"KLAMMER,Franz",AUT,Men,Downhill,Gold,,
1976,Innsbruck,Skiing,"TOTSCHNIGG,Brigitte",AUT,Women,Downhill,Silver,,
1976,Innsbruck,Skiing,"SCHNABL,Karl",AUT,Men,K120Individual(90M),Gold,,
1976,Innsbruck,Skiing,"INNAUER,Anton",AUT,Men,K120Individual(90M),Silver,,
1976,Innsbruck,Skiing,"SCHNABL,Karl",AUT,Men,K90Individual(70M),Bronze,,
1976,Innsbruck,Skating,"CRANSTON,Toller",CAN,Men,Individual,Bronze,,
1976,Innsbruck,Skating,"PRIESTNER,Cathy",CAN,Women,500M,Silver,,
1976,Innsbruck,Skiing,"KREINER,Kathy",CAN,Women,GiantSlalom,Gold,,
1976,Innsbruck,Biathlon,"IKOLA,Heikki",FIN,Men,20KM,Silver,,
1976,Innsbruck,Biathlon,"FLe_JT,Henrik",FIN,Men,4X7.5KMRelay,Silver,,
1976,Innsbruck,Biathlon,"IKOLA,Heikki",FIN,Men,4X7.5KMRelay,Silver,,
1976,Innsbruck,Biathlon,"SAIRA,Esko",FIN,Men,4X7.5KMRelay,Silver,,
1976,Innsbruck,Biathlon,"SUUTARINEN,Juhani",FIN,Men,4X7.5KMRelay,Silver,,
1976,Innsbruck,Skiing,"TAKALO,Helena",FIN,Women,10KM,Silver,,
1976,Innsbruck,Skiing,"KOIVISTO,Arto",FIN,Men,15KM,Bronze,,
1976,Innsbruck,Skiing,"KOIVISTO,Arto",FIN,Men,4X10KMRelay,Gold,,
1976,Innsbruck,Skiing,"MIETO,Juha",FIN,Men,4X10KMRelay,Gold,,
1976,Innsbruck,Skiing,"PITKeNEN,Matti",FIN,Men,4X10KMRelay,Gold,,
